Month,Month Number,Month Name,Year,Branch Name,Branch,Material Category,Material Type,Materials,Checkouts,Renewals,Transactions
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,19,22,41
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Tape,0,1,1
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,136,87,223
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Book,Physical,Board Book,152,191,343
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Book,Physical,Book,7118,9603,16721
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,1,0,1
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,94,4,98
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,DVD,Physical,DVD,3249,2532,5781
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,33,0,33
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,42,22,64
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,119,0,119
12/01/2018 12:00:00 AM,12,Dec,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,0,1,1
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,Audio CD,Physical,Audio CD,113,141,254
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,Audio CD,Physical,Audio Kit,3,6,9
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,Audio CD,Physical,Playaway,40,28,68
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,Book,Physical,Board Book,18,22,40
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,Book,Physical,Book,2116,2109,4225
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,Book,Physical,Bookclub kit,4,0,4
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,Book,Physical,Express Check Out,75,0,75
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,DVD,Physical,DVD,526,418,944
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,InterLibrary Loan,Physical,ILL,20,0,20
12/01/2018 12:00:00 AM,12,Dec,2018,Mesa Express Library,MEL,Stuffbrary,Physical,Culture Pass,83,3,86
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Audio CD,Physical,Audio CD,695,731,1426
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Audio CD,Physical,Audio Kit,70,78,148
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Audio CD,Physical,Audio Tape,0,1,1
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Audio CD,Physical,Playaway,158,147,305
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Book,Physical,Board Book,401,548,949
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Book,Physical,Book,15612,22146,37758
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Book,Physical,Book Bucket,1,1,2
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Book,Physical,Bookclub kit,7,0,7
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Book,Physical,Express Check Out,113,1,114
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,DVD,Physical,DVD,9209,7394,16603
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,InterLibrary Loan,Physical,ILL,69,0,69
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Magazine,Physical,Periodical,188,101,289
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Stuffbrary,Physical,Culture Pass,187,6,193
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Stuffbrary,Physical,Equipment,4,6,10
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Stuffbrary,Physical,Stuffbrary,6,0,6
12/01/2018 12:00:00 AM,12,Dec,2018,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),87,0,87
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1524,1336,2860
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,61,71,132
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,0,3,3
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Audio CD,Physical,Playaway,341,335,676
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Book,Physical,Board Book,505,514,1019
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Book,Physical,Book,25868,27441,53309
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Book,Physical,Bookclub kit,15,3,18
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Book,Physical,Express Check Out,225,0,225
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,DVD,Physical,DVD,9573,6876,16449
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,70,0,70
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Magazine,Physical,Periodical,297,220,517
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,193,2,195
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,2,2,4
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,2,0,2
12/01/2018 12:00:00 AM,12,Dec,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),29,0,29
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,290,308,598
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,11,10,21
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,71,74,145
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Blu-ray,Physical,Blu-ray,91,57,148
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Book,Physical,Board Book,154,204,358
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Book,Physical,Book,6709,8776,15485
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,2,0,2
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,84,3,87
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,DVD,Physical,DVD,3073,2354,5427
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,18,0,18
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,69,71,140
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,132,0,132
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,1,0,1
12/01/2019 12:00:00 AM,12,Dec,2019,Dobson Ranch Branch,DR,Stuffbrary,Physical,Stuffbrary,2,0,2
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Audio CD,Physical,Audio CD,555,722,1277
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Audio CD,Physical,Audio Kit,73,53,126
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Audio CD,Physical,Playaway,122,152,274
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Blu-ray,Physical,Blu-ray,127,115,242
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Book,Physical,Board Book,574,693,1267
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Book,Physical,Book,16012,20910,36922
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Book,Physical,Bookclub kit,11,4,15
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Book,Physical,Express Check Out,455,12,467
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,DVD,Physical,DVD,7839,6151,13990
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,InterLibrary Loan,Physical,ILL,77,3,80
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Magazine,Physical,Periodical,123,92,215
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Stuffbrary,Physical,Culture Pass,193,8,201
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Stuffbrary,Physical,Equipment,2,1,3
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Stuffbrary,Physical,Stuffbrary,3,0,3
12/01/2019 12:00:00 AM,12,Dec,2019,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),133,0,133
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1476,1268,2744
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,77,44,121
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Audio CD,Physical,Playaway,323,270,593
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Blu-ray,Physical,Blu-ray,179,105,284
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Book,Physical,Board Book,489,588,1077
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Book,Physical,Book,26915,29659,56574
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Book,Physical,Bookclub kit,23,2,25
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Book,Physical,Braille,0,1,1
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Book,Physical,Express Check Out,337,1,338
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,DVD,Physical,DVD,10231,6813,17044
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,90,0,90
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Magazine,Physical,Periodical,241,155,396
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,199,0,199
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,3,4,7
12/01/2019 12:00:00 AM,12,Dec,2019,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),60,0,60
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,,Physical,TakeMake (Quick-circ),238,0,238
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,55,39,94
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,7,13,20
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Tape,0,1,1
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,19,30,49
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,Blu-ray,Physical,Blu-ray,22,17,39
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,Book,Physical,Board Book,59,51,110
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,Book,Physical,Book,2383,1665,4048
12/01/2020 12:00:00 AM,12,Dec,2020,Dobson Ranch Branch,DR,DVD,Physical,DVD,425,199,624
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,,Physical,TakeMake (Quick-circ),53,0,53
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Audio CD,Physical,Audio CD,133,75,208
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Audio CD,Physical,Audio Kit,2,3,5
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Audio CD,Physical,Playaway,33,8,41
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Blu-ray,Physical,Blu-ray,248,150,398
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Book,Physical,Board Book,190,69,259
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Book,Physical,Book,5303,4502,9805
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Book,Physical,Book Bucket,0,1,1
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Book,Physical,Bookclub kit,3,1,4
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,DVD,Physical,DVD,1013,713,1726
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Magazine,Physical,Periodical,13,1,14
12/01/2020 12:00:00 AM,12,Dec,2020,Main Library,MN,Stuffbrary,Physical,Equipment,2,1,3
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,,Physical,TakeMake (Quick-circ),567,0,567
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,279,139,418
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,8,6,14
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Audio CD,Physical,Playaway,51,48,99
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Blu-ray,Physical,Blu-ray,23,38,61
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Book,Physical,Board Book,166,103,269
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Book,Physical,Book,7690,5777,13467
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Book,Physical,Bookclub kit,13,1,14
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,DVD,Physical,DVD,1287,730,2017
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Magazine,Physical,Periodical,35,4,39
12/01/2020 12:00:00 AM,12,Dec,2020,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,2,0,2
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,,Physical,BINAX (Quick-circ),505,0,505
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,,Physical,TakeMake (Quick-circ),136,0,136
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,87,129,216
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,8,19,27
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,14,16,30
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Blu-ray,Physical,Blu-ray,258,228,486
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Book,Physical,Board Book,384,444,828
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Book,Physical,Book,7106,8661,15767
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,1,0,1
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,DVD,Physical,DVD,1133,872,2005
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,13,0,13
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,23,21,44
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,277,1,278
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,0,1,1
12/01/2021 12:00:00 AM,12,Dec,2021,Dobson Ranch Branch,DR,Stuffbrary,Physical,Stuffbrary,8,0,8
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,,Physical,BINAX (Quick-circ),829,0,829
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,,Physical,TakeMake (Quick-circ),65,0,65
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Audio CD,Physical,Audio CD,259,192,451
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Audio CD,Physical,Audio Kit,5,9,14
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Audio CD,Physical,Playaway,50,56,106
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Blu-ray,Physical,Blu-ray,261,270,531
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Book,Physical,Board Book,181,356,537
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Book,Physical,Book,8244,10889,19133
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Book,Physical,Book Bucket,1,1,2
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Book,Physical,Bookclub kit,1,2,3
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Book,Physical,Express Check Out,1,0,1
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,DVD,Physical,DVD,2873,2760,5633
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,InterLibrary Loan,Physical,ILL,40,0,40
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Magazine,Physical,Periodical,61,66,127
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Stuffbrary,Physical,Culture Pass,113,2,115
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Stuffbrary,Physical,Equipment,2,1,3
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Stuffbrary,Physical,Stuffbrary,14,1,15
12/01/2021 12:00:00 AM,12,Dec,2021,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),109,0,109
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,,Physical,BINAX (Quick-circ),785,0,785
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,,Physical,TakeMake (Quick-circ),128,0,128
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,619,524,1143
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,86,77,163
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,0,1,1
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Audio CD,Physical,Playaway,164,239,403
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Blu-ray,Physical,Blu-ray,437,361,798
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Book,Physical,Board Book,837,1152,1989
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Book,Physical,Bookclub kit,7,0,7
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Book,Physical,Express Check Out,1,0,1
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,DVD,Physical,DVD,4638,4030,8668
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,44,0,44
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Magazine,Physical,Periodical,149,181,330
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,113,1,114
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,2,1,3
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,9,0,9
12/01/2021 12:00:00 AM,12,Dec,2021,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),88,0,88
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio CD,314,354,668
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Audio Kit,26,11,37
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Audio CD,Physical,Playaway,125,147,272
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Book,Physical,Board Book,159,135,294
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Book,Physical,Book,7815,7623,15438
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Book,Physical,Bookclub kit,1,1,2
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Book,Physical,Braille,1,1,2
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Book,Physical,Express Check Out,66,1,67
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,DVD,Physical,DVD,3290,2540,5830
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,InterLibrary Loan,Physical,ILL,44,0,44
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Magazine,Physical,Periodical,39,35,74
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Culture Pass,139,1,140
02/01/2018 12:00:00 AM,2,Feb,2018,Dobson Ranch Branch,DR,Stuffbrary,Physical,Equipment,1,0,1
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Audio CD,Physical,Audio CD,185,122,307
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Audio CD,Physical,Audio Kit,8,1,9
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Audio CD,Physical,Playaway,58,34,92
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Book,Physical,Board Book,43,33,76
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Book,Physical,Book,3356,2223,5579
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Book,Physical,Bookclub kit,5,0,5
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Book,Physical,Express Check Out,71,0,71
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,DVD,Physical,DVD,831,533,1364
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,InterLibrary Loan,Physical,ILL,35,0,35
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Magazine,Physical,Periodical,1,0,1
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Stuffbrary,Physical,Culture Pass,127,1,128
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Stuffbrary,Physical,Equipment,3,2,5
02/01/2018 12:00:00 AM,2,Feb,2018,Mesa Express Library,MEL,Stuffbrary,Physical,Stuffbrary,1,0,1
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Audio CD,Physical,Audio CD,766,796,1562
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Audio CD,Physical,Audio Kit,51,42,93
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Audio CD,Physical,Audio Tape,0,1,1
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Audio CD,Physical,Playaway,175,177,352
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Book,Physical,Board Book,438,475,913
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Book,Physical,Book Bucket,1,1,2
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Book,Physical,Bookclub kit,13,1,14
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Book,Physical,Braille,1,3,4
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Book,Physical,Express Check Out,115,0,115
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,DVD,Physical,DVD,11051,8280,19331
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,InterLibrary Loan,Physical,ILL,133,1,134
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Magazine,Physical,Periodical,154,160,314
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Stuffbrary,Physical,Culture Pass,198,2,200
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Stuffbrary,Physical,Equipment,12,5,17
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Stuffbrary,Physical,Stuffbrary,2,0,2
02/01/2018 12:00:00 AM,2,Feb,2018,Main Library,MN,Stuffbrary,Physical,Stuffbrary (Quick-circ),216,0,216
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio CD,1932,1408,3340
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio Kit,87,57,144
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Audio CD,Physical,Audio Tape,0,1,1
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Audio CD,Physical,Playaway,466,330,796
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Book,Physical,Board Book,370,266,636
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Book,Physical,Book,29383,24986,54369
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Book,Physical,Bookclub kit,15,2,17
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Book,Physical,Express Check Out,174,3,177
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,DVD,Physical,DVD,10320,7271,17591
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,InterLibrary Loan,Physical,ILL,151,0,151
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Magazine,Physical,Periodical,260,138,398
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Culture Pass,220,0,220
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Equipment,7,4,11
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary,2,0,2
02/01/2018 12:00:00 AM,2,Feb,2018,Red Mountain Branch,RM,Stuffbrary,Physical,Stuffbrary (Quick-circ),59,0,59
